datetime,open,high,low,close,volume
2020-03-30 21:00:00,133.749,134.148,133.606,133.766,0
2020-03-30 22:00:00,133.767,133.935,133.729,133.915,0
2020-03-30 23:00:00,133.917,133.938,133.735,133.774,0
2020-03-31 00:00:00,133.77,133.828,133.44,133.527,0
2020-03-31 01:00:00,133.527,133.68,133.489,133.544,0
2020-03-31 02:00:00,133.543,133.745,133.371,133.428,0
2020-03-31 03:00:00,133.427,133.655,133.216,133.531,0
2020-03-31 04:00:00,133.528,133.734,133.361,133.591,0
2020-03-31 05:00:00,133.578,134.039,133.578,133.946,0
2020-03-31 06:00:00,133.946,134.322,133.783,134.233,0
2020-03-31 07:00:00,134.234,134.346,133.887,134.079,0
2020-03-31 08:00:00,134.079,134.425,134.008,134.303,0
2020-03-31 09:00:00,134.307,134.493,134.054,134.285,0
2020-03-31 10:00:00,134.281,134.617,133.686,133.88,0
2020-03-31 11:00:00,133.88,134.247,133.68,133.89,0
2020-03-31 12:00:00,133.887,134.015,133.586,133.604,0
2020-03-31 13:00:00,133.604,133.742,133.29,133.599,0
2020-03-31 14:00:00,133.604,134.044,133.517,133.886,0
2020-03-31 15:00:00,133.885,133.909,133.482,133.647,0
2020-03-31 16:00:00,133.649,133.683,133.378,133.453,0
2020-03-31 17:00:00,133.781,133.797,133.211,133.504,0
2020-03-31 18:00:00,133.487,133.578,133.375,133.565,0
2020-03-31 19:00:00,133.562,133.614,133.312,133.367,0
2020-03-31 20:00:00,133.367,133.583,133.188,133.447,0
2020-03-31 21:00:00,133.447,133.581,133.243,133.35,0
2020-03-31 22:00:00,133.35,133.581,133.212,133.452,0
2020-03-31 23:00:00,133.448,133.534,133.265,133.415,0
2020-04-01 00:00:00,133.413,133.503,133.341,133.362,0
2020-04-01 01:00:00,133.362,133.435,132.874,132.969,0
2020-04-01 02:00:00,132.969,132.97,132.56,132.768,0
2020-04-01 03:00:00,132.768,133.075,132.609,132.985,0
2020-04-01 04:00:00,132.987,133.196,132.801,132.944,0
2020-04-01 05:00:00,132.945,133.1,132.749,132.998,0
2020-04-01 06:00:00,132.998,133.237,132.934,133.147,0
2020-04-01 07:00:00,133.15,133.332,133.042,133.131,0
2020-04-01 08:00:00,133.129,133.152,132.815,132.992,0
2020-04-01 09:00:00,132.989,133.358,132.925,133.198,0
2020-04-01 10:00:00,133.206,133.475,132.95,133.086,0
2020-04-01 11:00:00,133.08,133.122,132.612,132.641,0
2020-04-01 12:00:00,132.642,132.959,132.576,132.722,0
2020-04-01 13:00:00,132.722,132.965,132.703,132.961,0
2020-04-01 14:00:00,132.958,133.073,132.594,132.618,0
2020-04-01 15:00:00,132.618,132.808,132.478,132.786,0
2020-04-01 16:00:00,132.784,132.834,132.48,132.58,0
2020-04-01 17:00:00,132.58,132.834,132.347,132.681,0
2020-04-01 18:00:00,132.678,132.937,132.652,132.884,0
2020-04-01 19:00:00,132.882,132.905,132.711,132.828,0
2020-04-01 20:00:00,132.829,133.267,132.669,133.069,0
2020-04-01 21:00:00,133.069,133.257,132.99,133.155,0
2020-04-01 22:00:00,133.148,133.242,133.027,133.101,0
2020-04-01 23:00:00,133.101,133.109,133.0,133.041,0
2020-04-02 00:00:00,133.042,133.203,133.029,133.157,0
2020-04-02 01:00:00,133.155,133.162,133.012,133.121,0
2020-04-02 02:00:00,133.119,133.288,133.029,133.091,0
2020-04-02 03:00:00,133.089,133.256,132.975,133.104,0
2020-04-02 04:00:00,133.107,133.318,132.973,133.316,0
2020-04-02 05:00:00,133.315,133.72,133.17,133.698,0
2020-04-02 06:00:00,133.699,133.882,133.573,133.708,0
2020-04-02 07:00:00,133.708,133.708,133.381,133.386,0
2020-04-02 08:00:00,133.386,133.486,132.863,133.071,0
2020-04-02 09:00:00,133.072,133.143,132.538,132.661,0
2020-04-02 10:00:00,132.658,133.787,132.604,133.565,0
2020-04-02 11:00:00,133.562,133.719,133.236,133.475,0
2020-04-02 12:00:00,133.475,133.681,133.405,133.502,0
2020-04-02 13:00:00,133.502,133.606,133.306,133.439,0
2020-04-02 14:00:00,133.438,133.736,133.302,133.66,0
2020-04-02 15:00:00,133.661,133.883,133.581,133.757,0
2020-04-02 16:00:00,133.758,133.945,133.684,133.705,0
2020-04-02 17:00:00,133.705,133.762,133.657,133.675,0
2020-04-02 18:00:00,133.725,133.983,133.677,133.975,0
2020-04-02 19:00:00,133.976,134.082,133.756,133.856,0
2020-04-02 20:00:00,133.846,133.925,133.602,133.827,0
2020-04-02 21:00:00,133.827,133.829,133.645,133.713,0
2020-04-02 22:00:00,133.714,133.714,133.496,133.589,0
2020-04-02 23:00:00,133.587,133.656,133.51,133.582,0
2020-04-03 00:00:00,133.582,133.698,133.506,133.695,0
2020-04-03 01:00:00,133.696,133.717,133.489,133.684,0
2020-04-03 02:00:00,133.684,133.812,133.45,133.597,0
2020-04-03 03:00:00,133.596,133.695,133.299,133.551,0
2020-04-03 04:00:00,133.551,133.571,132.971,133.165,0
2020-04-03 05:00:00,133.166,133.339,132.937,133.318,0
2020-04-03 06:00:00,133.32,133.394,133.032,133.138,0
2020-04-03 07:00:00,133.138,133.404,133.085,133.32,0
2020-04-03 08:00:00,133.323,133.366,132.842,133.026,0
2020-04-03 09:00:00,133.02,133.395,132.92,133.007,0
2020-04-03 10:00:00,133.01,133.16,132.69,132.986,0
2020-04-03 11:00:00,132.986,133.017,132.541,132.658,0
2020-04-03 12:00:00,132.662,132.862,132.565,132.635,0
2020-04-03 13:00:00,132.635,132.931,132.604,132.896,0
2020-04-03 14:00:00,132.896,133.078,132.774,132.855,0
2020-04-03 15:00:00,132.852,133.072,132.852,132.942,0
2020-04-03 16:00:00,132.94,133.146,132.909,133.064,0
2020-04-05 17:00:00,132.469,132.7,132.469,132.592,0
2020-04-05 18:00:00,132.584,133.118,132.526,132.73,0
2020-04-05 19:00:00,132.729,132.853,132.664,132.802,0
2020-04-05 20:00:00,132.805,133.509,132.759,133.375,0
2020-04-05 21:00:00,133.375,133.522,133.022,133.285,0
2020-04-05 22:00:00,133.285,133.41,133.166,133.273,0
2020-04-05 23:00:00,133.273,133.325,133.153,133.184,0
2020-04-06 00:00:00,133.183,133.276,133.115,133.144,0
2020-04-06 01:00:00,133.146,133.544,133.087,133.511,0
2020-04-06 02:00:00,133.509,133.851,133.504,133.708,0
2020-04-06 03:00:00,133.707,134.523,133.7,134.425,0
2020-04-06 04:00:00,134.425,134.473,133.979,134.408,0
2020-04-06 05:00:00,134.413,134.492,134.244,134.319,0
2020-04-06 06:00:00,134.316,134.487,134.212,134.371,0
